Ticket,Status,Category,Country,Time
2557738,IncidentUpdate,Faults and Issues,Lithuania,9/01/2018 22:26
2557738,ResolvedTimeChange,Faults and Issues,Lithuania,10/01/2018 2:26
2557738,Resolved,Faults and Issues,Lithuania,10/01/2018 2:26
2557738,IncidentUpdate,Faults and Issues,Lithuania,10/01/2018 2:26
2557738,Closed,Faults and Issues,Lithuania,18/01/2018 17:14
2557738,Closed,Faults and Issues,Lithuania,18/01/2018 17:14
2559049,Open,Faults and Issues,Latvia,9/01/2018 0:27
2559049,PriorityChange,Faults and Issues,Latvia,9/01/2018 0:27
2559049,Assign,Faults and Issues,Latvia,9/01/2018 0:27
2559049,Approved,Faults and Issues,Latvia,9/01/2018 0:27
2559049,Dispatched,Faults and Issues,Latvia,9/01/2018 0:30
2559049,AssigneeChange,Faults and Issues,Latvia,9/01/2018 0:53
2559049,IncidentUpdate,Faults and Issues,Latvia,9/01/2018 0:53
2559049,IncidentUpdate,Faults and Issues,Latvia,9/01/2018 2:05
2559049,IncidentUpdate,Faults and Issues,Latvia,9/01/2018 2:27
2559049,IncidentUpdate,Faults and Issues,Latvia,9/01/2018 2:46
2559049,ResolvedTimeChange,Faults and Issues,Latvia,9/01/2018 3:30
2559049,Resolved,Faults and Issues,Latvia,9/01/2018 3:30
2559049,IncidentUpdate,Faults and Issues,Latvia,9/01/2018 3:31
2559049,Closed,Faults and Issues,Latvia,17/01/2018 17:20
2559049,Closed,Faults and Issues,Latvia,17/01/2018 17:20
2559091,Open,Software installation,Estonia,9/01/2018 0:31
2559091,PriorityChange,Software installation,Estonia,9/01/2018 0:31
2559091,Assign,Software installation,Estonia,9/01/2018 0:31
2559091,pending,Software installation,Estonia,9/01/2018 0:31
2559091,Approved,Software installation,Estonia,9/01/2018 0:38
2559091,InProgress,Software installation,Estonia,9/01/2018 0:38
2559091,Dispatched,Software installation,Estonia,9/01/2018 0:41
2559091,ChangeUpdate,Software installation,Estonia,9/01/2018 2:13
2559091,ChangeUpdate,Software installation,Estonia,9/01/2018 2:45
2559091,ChangeUpdate,Software installation,Estonia,9/01/2018 3:46
2559091,ChangeUpdate,Software installation,Estonia,10/01/2018 0:11
2559091,ChangeUpdate,Software installation,Estonia,10/01/2018 0:12
2559091,ChangeUpdate,Software installation,Estonia,10/01/2018 0:12
2559091,ChangeUpdate,Software installation,Estonia,10/01/2018 0:13
2559091,ChangeUpdate,Software installation,Estonia,10/01/2018 0:17
2559091,ChangeUpdate,Software installation,Estonia,16/01/2018 6:13
2559091,ChangeUpdate,Software installation,Estonia,16/01/2018 22:38
2559091,ChangeUpdate,Software installation,Estonia,16/01/2018 22:39
2559091,ChangeUpdate,Software installation,Estonia,16/01/2018 22:41
2559091,ChangeUpdate,Software installation,Estonia,13/02/2018 6:04
2559091,ChangeUpdate,Software installation,Estonia,14/02/2018 0:07
2559091,ChangeUpdate,Software installation,Estonia,14/02/2018 0:07
2559091,ChangeUpdate,Software installation,Estonia,14/02/2018 0:09
2559091,ChangeUpdate,Software installation,Estonia,13/03/2018 6:07
2559091,ChangeUpdate,Software installation,Estonia,13/03/2018 22:40
2559091,ChangeUpdate,Software installation,Estonia,20/03/2018 22:39
2559091,ChangeUpdate,Software installation,Estonia,20/03/2018 22:42
2559091,ChangeUpdate,Software installation,Estonia,20/03/2018 22:48
2559091,ChangeUpdate,Software installation,Estonia,12/04/2018 7:08
2559091,ChangeUpdate,Software installation,Estonia,13/04/2018 5:41
2559091,ChangeUpdate,Software installation,Estonia,13/04/2018 5:49
2559091,ChangeUpdate,Software installation,Estonia,13/04/2018 5:50
2559091,ChangeUpdate,Software installation,Estonia,16/04/2018 0:16
2559091,AssigneeChange,Software installation,Estonia,17/04/2018 6:12
2559091,ResolvedTimeChange,Software installation,Estonia,17/04/2018 6:12
2559091,Resolved,Software installation,Estonia,17/04/2018 6:12
2559091,ChangeUpdate,Software installation,Estonia,17/04/2018 6:14
2559091,Closed,Software installation,Estonia,25/04/2018 19:49
2559091,Closed,Software installation,Estonia,25/04/2018 19:49
2559418,Open,Software installation,Latvia,9/01/2018 1:18
2559418,PriorityChange,Software installation,Latvia,9/01/2018 1:18
2559418,Assign,Software installation,Latvia,9/01/2018 1:18
2559418,pending,Software installation,Latvia,9/01/2018 1:18
2559418,Approved,Software installation,Latvia,9/01/2018 1:54
2559418,InProgress,Software installation,Latvia,9/01/2018 1:54
2559418,Dispatched,Software installation,Latvia,9/01/2018 1:56
2559418,ChangeUpdate,Software installation,Latvia,9/01/2018 2:06
2559418,ChangeUpdate,Software installation,Latvia,9/01/2018 3:12
2559418,ChangeUpdate,Software installation,Latvia,9/01/2018 8:58
2559418,ChangeUpdate,Software installation,Latvia,9/01/2018 9:00
2559418,AssigneeChange,Software installation,Latvia,10/01/2018 2:38
2559418,ResolvedTimeChange,Software installation,Latvia,10/01/2018 2:38
2559418,Resolved,Software installation,Latvia,10/01/2018 2:38
2559418,ChangeUpdate,Software installation,Latvia,10/01/2018 2:40
2559418,Closed,Software installation,Latvia,18/01/2018 5:57
2559418,Closed,Software installation,Latvia,18/01/2018 5:57
2560396,Open,Software installation,Estonia,9/01/2018 4:20
2560396,PriorityChange,Software installation,Estonia,9/01/2018 4:20
2560396,Assign,Software installation,Estonia,9/01/2018 4:20
2560396,pending,Software installation,Estonia,9/01/2018 4:20
2560396,Approved,Software installation,Estonia,9/01/2018 4:34
2560396,InProgress,Software installation,Estonia,9/01/2018 4:34
2560396,Dispatched,Software installation,Estonia,9/01/2018 4:36
2560396,ChangeUpdate,Software installation,Estonia,9/01/2018 22:33
2560396,ChangeUpdate,Software installation,Estonia,10/01/2018 1:22
2560396,ChangeUpdate,Software installation,Estonia,10/01/2018 1:23
2560396,ChangeUpdate,Software installation,Estonia,10/01/2018 23:49
2560396,ChangeUpdate,Software installation,Estonia,10/01/2018 23:50
2560396,ChangeUpdate,Software installation,Estonia,10/01/2018 23:51
2560396,ChangeUpdate,Software installation,Estonia,10/01/2018 23:52
2560396,ChangeUpdate,Software installation,Estonia,11/01/2018 0:02
2560396,ChangeUpdate,Software installation,Estonia,17/01/2018 20:27
2560396,ChangeUpdate,Software installation,Estonia,17/01/2018 22:44
2560396,ChangeUpdate,Software installation,Estonia,17/01/2018 22:44
2560396,ChangeUpdate,Software installation,Estonia,17/01/2018 22:46
2560396,ChangeUpdate,Software installation,Estonia,14/02/2018 6:11
2560396,ChangeUpdate,Software installation,Estonia,14/02/2018 23:51
2560396,ChangeUpdate,Software installation,Estonia,14/02/2018 23:51
2560396,ChangeUpdate,Software installation,Estonia,14/02/2018 23:55
2560396,ChangeUpdate,Software installation,Estonia,14/03/2018 6:10
2560396,ChangeUpdate,Software installation,Estonia,14/03/2018 23:21
2560396,ChangeUpdate,Software installation,Estonia,19/03/2018 4:53
2560396,ChangeUpdate,Software installation,Estonia,21/03/2018 23:00
2560396,ChangeUpdate,Software installation,Estonia,21/03/2018 23:01
2560396,ChangeUpdate,Software installation,Estonia,21/03/2018 23:03
2560396,ChangeUpdate,Software installation,Estonia,23/03/2018 6:06
2560396,ChangeUpdate,Software installation,Estonia,25/03/2018 22:12
2560396,ChangeUpdate,Software installation,Estonia,26/03/2018 3:24
2560396,ChangeUpdate,Software installation,Estonia,26/03/2018 3:26
2560396,ChangeUpdate,Software installation,Estonia,26/03/2018 3:35
2560396,ChangeUpdate,Software installation,Estonia,26/03/2018 6:18
2560396,ChangeUpdate,Software installation,Estonia,26/03/2018 21:50
2560396,ChangeUpdate,Software installation,Estonia,26/03/2018 21:50
2560396,ChangeUpdate,Software installation,Estonia,28/03/2018 23:14
2560396,AssigneeChange,Software installation,Estonia,29/03/2018 1:32
2560396,ResolvedTimeChange,Software installation,Estonia,29/03/2018 1:32
2560396,Resolved,Software installation,Estonia,29/03/2018 1:32
2560396,ChangeUpdate,Software installation,Estonia,29/03/2018 1:34
2560396,Closed,Software installation,Estonia,6/04/2018 6:14
2560396,Closed,Software installation,Estonia,6/04/2018 6:14
2560455,Open,Faults and Issues,Estonia,9/01/2018 4:34
2560455,PriorityChange,Faults and Issues,Estonia,9/01/2018 4:34
2560455,Assign,Faults and Issues,Estonia,9/01/2018 4:34
2560455,Approved,Faults and Issues,Estonia,9/01/2018 4:34
2560455,Dispatched,Faults and Issues,Estonia,9/01/2018 4:36
2560455,AssigneeChange,Faults and Issues,Estonia,9/01/2018 21:16
2560455,IncidentUpdate,Faults and Issues,Estonia,9/01/2018 21:16
2560455,IncidentUpdate,Faults and Issues,Estonia,10/01/2018 1:17
2560455,ResolvedTimeChange,Faults and Issues,Estonia,10/01/2018 1:23
2560455,Resolved,Faults and Issues,Estonia,10/01/2018 1:23
2560455,IncidentUpdate,Faults and Issues,Estonia,10/01/2018 1:24
2560455,Closed,Faults and Issues,Estonia,18/01/2018 17:16
2560455,Closed,Faults and Issues,Estonia,18/01/2018 17:16
2560522,Open,Faults and Issues,Estonia,9/01/2018 4:46
2560522,PriorityChange,Faults and Issues,Estonia,9/01/2018 4:46
2560522,Assign,Faults and Issues,Estonia,9/01/2018 4:46
2560522,Approved,Faults and Issues,Estonia,9/01/2018 4:46
2560522,Dispatched,Faults and Issues,Estonia,9/01/2018 4:48
2560522,AssigneeChange,Faults and Issues,Estonia,9/01/2018 21:17
2560522,IncidentUpdate,Faults and Issues,Estonia,9/01/2018 21:17
2560522,IncidentUpdate,Faults and Issues,Estonia,10/01/2018 4:40
2560522,IncidentUpdate,Faults and Issues,Estonia,11/01/2018 4:01
2560522,IncidentUpdate,Faults and Issues,Estonia,12/01/2018 4:02
2560522,ResolvedTimeChange,Faults and Issues,Estonia,12/01/2018 4:04
2560522,Resolved,Faults and Issues,Estonia,12/01/2018 4:04
2560522,IncidentUpdate,Faults and Issues,Estonia,12/01/2018 4:05
2560522,Closed,Faults and Issues,Estonia,20/01/2018 17:17
2560522,Closed,Faults and Issues,Estonia,20/01/2018 17:17
2560545,Open,Software installation,Lithuania,9/01/2018 4:52
2560545,PriorityChange,Software installation,Lithuania,9/01/2018 4:52
2560545,Assign,Software installation,Lithuania,9/01/2018 4:52
2560545,pending,Software installation,Lithuania,9/01/2018 4:52
2560545,Approved,Software installation,Lithuania,9/01/2018 21:33
2560545,InProgress,Software installation,Lithuania,9/01/2018 21:33
2560545,Dispatched,Software installation,Lithuania,9/01/2018 21:35
2560545,ChangeUpdate,Software installation,Lithuania,10/01/2018 20:30
2560545,ChangeUpdate,Software installation,Lithuania,15/01/2018 4:00
2560545,ChangeUpdate,Software installation,Lithuania,15/01/2018 4:18
2560545,ChangeUpdate,Software installation,Lithuania,15/01/2018 5:29
2560545,ChangeUpdate,Software installation,Lithuania,15/01/2018 22:59
2560545,ChangeUpdate,Software installation,Lithuania,15/01/2018 23:00
2560545,ChangeUpdate,Software installation,Lithuania,15/01/2018 23:00
2560545,ChangeUpdate,Software installation,Lithuania,15/01/2018 23:00
2560545,ChangeUpdate,Software installation,Lithuania,15/01/2018 23:06
2560545,ChangeUpdate,Software installation,Lithuania,12/02/2018 6:03
2560545,ChangeUpdate,Software installation,Lithuania,12/02/2018 22:24
2560545,ChangeUpdate,Software installation,Lithuania,12/02/2018 22:25
2560545,ChangeUpdate,Software installation,Lithuania,12/02/2018 22:32
2560545,ChangeUpdate,Software installation,Lithuania,12/03/2018 3:38
2560545,ChangeUpdate,Software installation,Lithuania,12/03/2018 23:07
2560545,ChangeUpdate,Software installation,Lithuania,13/03/2018 22:00
2560545,ChangeUpdate,Software installation,Lithuania,18/03/2018 22:18
2560545,ChangeUpdate,Software installation,Lithuania,18/03/2018 22:20
2560545,ChangeUpdate,Software installation,Lithuania,18/03/2018 22:21
2560545,ChangeUpdate,Software installation,Lithuania,11/04/2018 0:19
2560545,ChangeUpdate,Software installation,Lithuania,11/04/2018 0:28
2560545,ChangeUpdate,Software installation,Lithuania,12/04/2018 7:07
2560545,ChangeUpdate,Software installation,Lithuania,13/04/2018 0:46
2560545,ChangeUpdate,Software installation,Lithuania,13/04/2018 4:07
2560545,ChangeUpdate,Software installation,Lithuania,13/04/2018 4:51
2560545,ChangeUpdate,Software installation,Lithuania,15/04/2018 21:45
2560545,ChangeUpdate,Software installation,Lithuania,15/04/2018 23:12
2560545,AssigneeChange,Software installation,Lithuania,16/04/2018 6:32
2560545,ResolvedTimeChange,Software installation,Lithuania,16/04/2018 6:32
2560545,Resolved,Software installation,Lithuania,16/04/2018 6:32
2560545,ChangeUpdate,Software installation,Lithuania,16/04/2018 6:34
2560545,Closed,Software installation,Lithuania,24/04/2018 19:59
2560545,Closed,Software installation,Lithuania,24/04/2018 19:59
2560820,Open,Faults and Issues,Latvia,9/01/2018 7:58
2560820,PriorityChange,Faults and Issues,Latvia,9/01/2018 7:58
2560820,Assign,Faults and Issues,Latvia,9/01/2018 7:58
2560820,Approved,Faults and Issues,Latvia,9/01/2018 7:58
2560820,Dispatched,Faults and Issues,Latvia,9/01/2018 8:00
2560820,AssigneeChange,Faults and Issues,Latvia,9/01/2018 23:14
2560820,IncidentUpdate,Faults and Issues,Latvia,9/01/2018 23:14
2560820,IncidentUpdate,Faults and Issues,Latvia,10/01/2018 7:26
2560820,IncidentUpdate,Faults and Issues,Latvia,10/01/2018 7:28
2560820,IncidentUpdate,Faults and Issues,Latvia,10/01/2018 7:30
2560820,IncidentUpdate,Faults and Issues,Latvia,11/01/2018 2:29
2560820,IncidentUpdate,Faults and Issues,Latvia,11/01/2018 2:30
2560820,IncidentUpdate,Faults and Issues,Latvia,16/01/2018 1:09
2560820,IncidentUpdate,Faults and Issues,Latvia,16/01/2018 1:13
2560820,Suspended,Faults and Issues,Latvia,16/01/2018 1:14
2560820,Suspended,Faults and Issues,Latvia,16/01/2018 1:14
2560820,IncidentUpdate,Faults and Issues,Latvia,16/01/2018 1:14
2560820,IncidentUpdate,Faults and Issues,Latvia,16/01/2018 1:16
2560820,IncidentUpdate,Faults and Issues,Latvia,17/01/2018 7:27
2560820,ResolvedTimeChange,Faults and Issues,Latvia,23/01/2018 1:05
2560820,Resolved,Faults and Issues,Latvia,23/01/2018 1:05
2560820,Unsuspended,Faults and Issues,Latvia,23/01/2018 1:05
2560820,Closed,Faults and Issues,Latvia,31/01/2018 17:22
2560820,Closed,Faults and Issues,Latvia,31/01/2018 17:22
2561496,Open,Faults and Issues,Estonia,9/01/2018 22:22
2561496,PriorityChange,Faults and Issues,Estonia,9/01/2018 22:22
2561496,Assign,Faults and Issues,Estonia,9/01/2018 22:22
2561496,Approved,Faults and Issues,Estonia,9/01/2018 22:22
2561496,Dispatched,Faults and Issues,Estonia,9/01/2018 22:24
2561496,AssigneeChange,Faults and Issues,Estonia,9/01/2018 22:29
2561496,IncidentUpdate,Faults and Issues,Estonia,9/01/2018 22:29
2561496,ResolvedTimeChange,Faults and Issues,Estonia,10/01/2018 5:34
2561496,Resolved,Faults and Issues,Estonia,10/01/2018 5:34
2561496,IncidentUpdate,Faults and Issues,Estonia,10/01/2018 5:34
2561496,Closed,Faults and Issues,Estonia,18/01/2018 17:18
2561496,Closed,Faults and Issues,Estonia,18/01/2018 17:18
2561641,Open,Software installation,Lithuania,9/01/2018 22:41
2561641,PriorityChange,Software installation,Lithuania,9/01/2018 22:41
2561641,Assign,Software installation,Lithuania,9/01/2018 22:41
2561641,pending,Software installation,Lithuania,9/01/2018 22:41
2561641,Approved,Software installation,Lithuania,9/01/2018 23:44
2561641,InProgress,Software installation,Lithuania,9/01/2018 23:44
2561641,Dispatched,Software installation,Lithuania,9/01/2018 23:46
2561641,ChangeUpdate,Software installation,Lithuania,10/01/2018 21:46
2561641,ChangeUpdate,Software installation,Lithuania,10/01/2018 22:52
2561641,ChangeUpdate,Software installation,Lithuania,11/01/2018 21:08
2561641,AssigneeChange,Software installation,Lithuania,15/01/2018 23:36
2561641,ResolvedTimeChange,Software installation,Lithuania,15/01/2018 23:36
2561641,Resolved,Software installation,Lithuania,15/01/2018 23:36
2561641,ChangeUpdate,Software installation,Lithuania,15/01/2018 23:39
2561641,Closed,Software installation,Lithuania,24/01/2018 6:46
2561641,Closed,Software installation,Lithuania,24/01/2018 6:46
2561770,Open,Software installation,Estonia,9/01/2018 22:59
2561770,PriorityChange,Software installation,Estonia,9/01/2018 22:59
2561770,Assign,Software installation,Estonia,9/01/2018 22:59
2561770,pending,Software installation,Estonia,9/01/2018 22:59
2561770,Updatefromcustomer,Software installation,Estonia,9/01/2018 23:04
2561770,Approved,Software installation,Estonia,24/01/2018 2:03
2561770,InProgress,Software installation,Estonia,24/01/2018 2:03
2561770,Dispatched,Software installation,Estonia,24/01/2018 2:07
2561770,ChangeUpdate,Software installation,Estonia,30/01/2018 3:40
2561770,ChangeUpdate,Software installation,Estonia,30/01/2018 3:50
2561770,ChangeUpdate,Software installation,Estonia,30/01/2018 23:29
2561770,ChangeUpdate,Software installation,Estonia,30/01/2018 23:30
2561770,ChangeUpdate,Software installation,Estonia,30/01/2018 23:30
2561770,ChangeUpdate,Software installation,Estonia,30/01/2018 23:30
2561770,ChangeUpdate,Software installation,Estonia,30/01/2018 23:39
2561770,ChangeUpdate,Software installation,Estonia,27/02/2018 6:06
2561770,ChangeUpdate,Software installation,Estonia,27/02/2018 22:59
2561770,ChangeUpdate,Software installation,Estonia,27/02/2018 22:59
2561770,ChangeUpdate,Software installation,Estonia,27/02/2018 23:06
2561770,ChangeUpdate,Software installation,Estonia,13/03/2018 4:13
2561770,AssigneeChange,Software installation,Estonia,13/03/2018 4:25
2561770,ResolvedTimeChange,Software installation,Estonia,13/03/2018 4:25
2561770,Resolved,Software installation,Estonia,13/03/2018 4:25
2561770,ChangeUpdate,Software installation,Estonia,13/03/2018 4:27
2561770,ChangeUpdate,Software installation,Estonia,13/03/2018 4:28
2561770,Closed,Software installation,Estonia,21/03/2018 6:26
2561770,Closed,Software installation,Estonia,21/03/2018 6:26
2562203,Open,Software installation,Estonia,9/01/2018 23:57
2562203,PriorityChange,Software installation,Estonia,9/01/2018 23:57
2562203,Assign,Software installation,Estonia,9/01/2018 23:57
2562203,pending,Software installation,Estonia,9/01/2018 23:57
2562203,Approved,Software installation,Estonia,9/01/2018 23:58
2562203,InProgress,Software installation,Estonia,9/01/2018 23:58
2562203,Dispatched,Software installation,Estonia,10/01/2018 0:00
2562203,ChangeUpdate,Software installation,Estonia,10/01/2018 21:42
2562203,ChangeUpdate,Software installation,Estonia,10/01/2018 21:57
2562203,ChangeUpdate,Software installation,Estonia,11/01/2018 4:47
2562203,ChangeUpdate,Software installation,Estonia,11/01/2018 21:10
2562203,ChangeUpdate,Software installation,Estonia,15/01/2018 23:43
2562203,ChangeUpdate,Software installation,Estonia,15/01/2018 23:53
2562203,ChangeUpdate,Software installation,Estonia,21/01/2018 20:32
2562203,ChangeUpdate,Software installation,Estonia,23/01/2018 1:54
